,designation,country,exhibitor,is_confirmed,profile_completion,indemnity_undertaking,exhibitor_deliverables_correct,stall_design_correct,oem_user_profile,oem_fascia,oem_exhibitor_badges,oem_power_requirement,oem_furniture_requirement,oem_host_hostess,oem_bare_space_stall_design,oem_booth_contractor,oem_visa,oem_indemnity_undertaking,currentFormIndex,booth_contractor_applicable,visa_applicable,furniture_applicable,rating,count,email_domain,month,day,total_valuation,latest_valuation,Ancillaries,Boilercomponentmanufacturer,Boilermanufacturer,Dealers/Traders/Distributors,"Professionals in NDE, energy audit, RLA and R&M",Technology&serviceprovider,Turbinemanufacturer,"WTP, ETP & other pollution control equipment manufacturer",East,Middle,North,South,West,2021,2022,ROI
10,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-1.3920165504972966,-0.9509142974405493,0.6469392177304601,-2.8710375875528857,-1.1001745588011207,1.1696893865776505,-0.4579396961396789,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,2.311462122306386,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,6.587867636800241,-6.587867636800241,53.98198743102964
11,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-0.7105883824479035,-1.3234927902605316,-1.545740268317817,-2.8710375875528857,-1.8632859570695273,1.2059780249890675,-1.237675584322895,-0.5252257314388902,-0.4472135954999579,1.9832633040858023,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,3.222516933177448,-0.3274628531597153,-1.956038587687303,6.587867636800241,-6.587867636800241,64.28177757786175
12,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-1.3920165504972966,0.3158525781473904,0.6469392177304601,-2.8710375875528857,-2.0225398258971783,-0.8136380027428782,-1.0280776771039302,1.903943276465977,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,3.0537814910940893,-1.956038587687303,6.587867636800241,-6.587867636800241,69.08813249981084
13,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-0.7105883824479035,1.061009563787355,-1.545740268317817,-2.8710375875528857,-2.119571817564518,0.09267681747732327,0.9032961262519832,-0.5252257314388902,2.23606797749979,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,6.587867636800241,-6.587867636800241,47.93451643362455
14,2.5298221281347035,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,1.1404026195668906,1.1197352841627277,-0.2643473436074007,1.1197352841627277,1.1197352841627277,1.1887150534341147,-0.876883289149043,-0.3837796525422191,1.156218882938329,-0.26434734360740064,1.251588585933615,1.2054205382492658,1.1404026195668906,1.3043838713019922,0.047511433814558,-1.2110601416389966,-0.9955055952301469,0.6522679536508832,-1.0999456945685422,0.6469392177304601,-0.06670853035280748,-1.3893944155912425,-0.9344369104614793,-1.2702245365857845,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,1.9971890358561004,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,3.0537814910940893,-1.956038587687303,-0.15179418517972915,0.15179418517972915,59.166030969574685
15,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,0.6522679536508832,-1.398008488824528,-1.545740268317817,-2.495514415551342,-1.8616582670806245,0.9871541104344931,-0.8844944158171791,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,1.9971890358561004,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,58.364115134850536
16,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,1.3336961217002765,1.2472988101973461,0.6469392177304601,2.7356641254423404,-2.1535472301009446,-0.8840340006495186,-0.2855337862893701,-0.5252257314388902,-0.4472135954999579,1.9832633040858023,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,52.46216435734229
17,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-1.3920165504972966,-1.4725241873885244,0.6469392177304601,-2.495514415551342,-1.0975387332250814,0.8770334332729207,-0.5997047163459107,1.903943276465977,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,53.159212212345004
18,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,1.3336961217002765,-0.8391407495945546,0.6469392177304601,-0.06670853035280748,-1.0975387332250814,0.21998832513304517,1.117812364515955,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,1.9971890358561004,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,67.88268999098156
19,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-0.7105883824479035,-0.5410779553385688,-1.545740268317817,-2.495514415551342,0.6103939163397079,-0.8059651670632842,-0.06250695196060545,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,2.311462122306386,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,76.47754661658377
20,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,1.1404026195668906,1.1197352841627277,3.78290164127832,1.1197352841627277,1.1197352841627277,1.1887150534341147,1.1404026195668906,-0.3837796525422191,1.156218882938329,-0.26434734360740064,1.251588585933615,-0.8295859978065289,1.1404026195668906,1.7125208965719598,0.047511433814558,-1.2110601416389966,-0.9955055952301469,-1.3920165504972966,-1.0254299960045459,0.6469392177304601,-2.494861986868873,0.7687711976751109,-0.5116436022050379,-0.49412440651265815,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,7.3824115301167,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,61.26652038907829
21,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-0.7105883824479035,-0.6155936539025653,-1.545740268317817,-2.495514415551342,-0.4683928156421353,-1.7661374067661013,-0.652580951851825,-0.5252257314388902,-0.4472135954999579,1.9832633040858023,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,26.93171934498158
22,2.5298221281347035,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,1.3336961217002765,-0.8391407495945546,0.6469392177304601,1.333612107930976,-0.1532218640560939,-0.8101384950557707,-0.5868715686473711,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,2.311462122306386,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,3.0537814910940893,-1.956038587687303,-0.15179418517972915,0.15179418517972915,65.5059575926779
23,2.5298221281347035,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-0.02916021439851007,-0.0567259146725919,-1.545740268317817,-1.469550640448349,-1.8616582670806245,1.0621120926299268,1.0447685862815077,-0.5252257314388902,-0.4472135954999579,1.9832633040858023,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,3.222516933177448,-0.3274628531597153,-1.956038587687303,-0.15179418517972915,0.15179418517972915,53.21333848318916
24,2.5298221281347035,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-0.02916021439851007,1.2472988101973461,-1.545740268317817,-1.469550640448349,-1.6478686152643767,-1.5197341513264624,-0.723828852435511,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,2.311462122306386,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,60.55901442892457
25,-0.3952847075210474,0.08247860988423232,0.13545709229571923,-1.1404026195668908,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-1.3920165504972966,-1.062687845286544,0.6469392177304601,-1.469550640448349,-1.3893944155912425,-0.7917602622197063,0.28005297042168503,1.903943276465977,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,3.0537814910940893,-1.956038587687303,-0.15179418517972915,0.15179418517972915,53.27547666818155
26,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,1.1404026195668906,1.1197352841627277,-0.2643473436074007,1.1197352841627277,1.1197352841627277,1.1887150534341147,1.1404026195668906,2.6056618514708556,1.156218882938329,-0.26434734360740064,1.251588585933615,1.2054205382492658,1.1404026195668906,0.28404130812707234,0.047511433814558,-1.2110601416389966,-0.9955055952301469,0.6522679536508832,-0.6528515031845635,-1.545740268317817,-0.06670853035280748,-0.4656359165352327,0.6250534510965465,1.3683770610410244,-0.5252257314388902,2.23606797749979,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,56.8178814876319
27,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,0.6522679536508832,-1.1744613931325387,0.6469392177304601,-1.469550640448349,0.8683596886305434,1.5274275806750461,1.6832746094838216,-0.5252257314388902,-0.4472135954999579,1.9832633040858023,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,62.92705093297643
28,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,0.6522679536508832,0.12956333173739923,0.6469392177304601,-1.469550640448349,0.8683596886305434,-1.4825407128048087,-0.07402531651268983,-0.5252257314388902,-0.4472135954999579,-0.5042194840896108,-0.43262660043167656,12.124355652982143,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,53.04705652378561
29,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,-0.876883289149043,-0.8930682225913253,-0.2643473436074007,-0.8930682225913253,-0.8930682225913253,-0.8412444993533733,-0.876883289149043,-0.3837796525422191,-0.8648881407806399,-0.26434734360740064,-0.7989845954483963,-0.8295859978065289,-0.876883289149043,-0.7363012550478475,0.047511433814558,0.8257228238447705,-0.9955055952301469,-1.3920165504972966,-0.578335804620567,0.6469392177304601,-0.06670853035280748,-0.4656359165352327,0.03464611906954867,0.2842637408641074,-0.5252257314388902,-0.4472135954999579,1.9832633040858023,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,-0.31031644541708764,-0.3274628531597153,0.511237358145545,-0.15179418517972915,0.15179418517972915,64.96580324993417
30,-0.3952847075210474,0.08247860988423232,0.13545709229571923,0.8768832891490432,0.0,1.1404026195668906,1.1197352841627277,3.78290164127832,1.1197352841627277,1.1197352841627277,1.1887150534341147,1.1404026195668906,2.6056618514708556,1.156218882938329,3.78290164127832,1.251588585933615,1.2054205382492658,1.1404026195668906,1.7125208965719598,0.047511433814558,-1.2110601416389966,-0.9955055952301469,1.3336961217002765,-0.72736720174856,-1.545740268317817,-0.06670853035280748,-0.1532218640560939,-1.437580167624635,1.3441437433571972,-0.5252257314388902,2.23606797749979,-0.5042194840896108,-0.43262660043167656,-0.08247860988423228,-0.5007037301160364,-0.1354570922957193,-0.1804387417792635,-0.11704114719613058,-0.09534625892455917,3.222516933177448,-0.3274628531597153,-1.956038587687303,-0.15179418517972915,0.15179418517972915,62.354888747015885
